fixture.id,fixture.referee,fixture.timezone,fixture.date,fixture.timestamp,fixture.periods.first,fixture.periods.second,fixture.venue.id,fixture.venue.name,fixture.venue.city,fixture.status.long,fixture.status.short,fixture.status.elapsed,fixture.status.extra,league.id,league.name,league.country,league.logo,league.flag,league.season,league.round,league.standings,teams.home.id,teams.home.name,teams.home.logo,teams.home.winner,teams.away.id,teams.away.name,teams.away.logo,teams.away.winner,goals.home,goals.away,score.halftime.home,score.halftime.away,score.fulltime.home,score.fulltime.away,score.extratime.home,score.extratime.away,score.penalty.home,score.penalty.away
816353,C. Ramos,UTC,2022-01-23T03:06:00+00:00,1642907160,1642907160,1642910760,11905.0,Estadio BBVA,Guadalupe,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 3,True,2282,Monterrey,https://media.api-sports.io/football/teams/2282.png,,2295,Cruz Azul,https://media.api-sports.io/football/teams/2295.png,,2,2,0,1,2,2,,,,
816354,"Oscar Mejia Garcia, Mexico",UTC,2022-01-23T18:00:00+00:00,1642960800,1642960800,1642964400,1083.0,Estadio Olímpico de Universitario,D.F.,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 3,True,2286,U.N.A.M. - Pumas,https://media.api-sports.io/football/teams/2286.png,False,2279,Tigres UANL,https://media.api-sports.io/football/teams/2279.png,True,1,2,1,0,1,2,,,,
816355,"Victor Alfonso Caceres Hernandez, Mexico",UTC,2022-01-24T01:00:00+00:00,1642986000,1642986000,1642989600,1085.0,Estadio Nuevo Corona,Torreón,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 3,True,2285,Santos Laguna,https://media.api-sports.io/football/teams/2285.png,False,2288,Necaxa,https://media.api-sports.io/football/teams/2288.png,True,1,4,1,1,1,4,,,,
816349,"Guillermo Pacheco Larios, Mexico",UTC,2022-01-29T03:00:00+00:00,1643425200,1643425200,1643428800,1082.0,Estadio Cuauhtémoc,Puebla,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 3,True,2291,Puebla,https://media.api-sports.io/football/teams/2291.png,True,2280,Club Tijuana,https://media.api-sports.io/football/teams/2280.png,False,3,1,0,1,3,1,,,,
816356,"Marco Antonio Ortiz Nava, Mexico",UTC,2022-02-05T23:00:00+00:00,1644102000,1644102000,1644105600,1080.0,Estadio Victoria de Aguascalientes,Aguascalientes,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 4,True,2288,Necaxa,https://media.api-sports.io/football/teams/2288.png,False,2292,Pachuca,https://media.api-sports.io/football/teams/2292.png,True,1,3,0,2,1,3,,,,
816357,A. Escobedo,UTC,2022-02-06T01:00:00+00:00,1644109200,1644109200,1644112800,7182.0,Estadio Azteca,D.F.,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 4,True,2287,Club America,https://media.api-sports.io/football/teams/2287.png,False,2314,Atletico San Luis,https://media.api-sports.io/football/teams/2314.png,True,2,3,0,1,2,3,,,,
816359,D. Montaño,UTC,2022-02-06T03:06:00+00:00,1644116760,1644116760,1644120360,1088.0,Estadio Caliente,Tijuana,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 4,True,2280,Club Tijuana,https://media.api-sports.io/football/teams/2280.png,True,2286,U.N.A.M. - Pumas,https://media.api-sports.io/football/teams/2286.png,False,1,0,0,0,1,0,,,,
816360,"Ismael Rosario Lopez Penuelas, Mexico",UTC,2022-02-06T22:00:00+00:00,1644184800,1644184800,1644188400,1084.0,Estadio La Corregidora,Santiago de Querétaro,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 4,True,2290,Club Queretaro,https://media.api-sports.io/football/teams/2290.png,False,2291,Puebla,https://media.api-sports.io/football/teams/2291.png,True,0,2,0,2,0,2,,,,
816361,"Jorge Antonio Perez Duran, Mexico",UTC,2022-02-07T00:00:00+00:00,1644192000,1644192000,1644195600,1071.0,Estadio Jalisco,Guadalajara,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 4,True,2283,Atlas,https://media.api-sports.io/football/teams/2283.png,True,2285,Santos Laguna,https://media.api-sports.io/football/teams/2285.png,False,2,1,2,0,2,1,,,,
816362,"Fernando Hernandez, Mexico",UTC,2022-02-07T02:00:00+00:00,1644199200,1644199200,1644202800,1087.0,Estadio Universitario de Nuevo León,San Nicolás de los Garza,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 4,True,2279,Tigres UANL,https://media.api-sports.io/football/teams/2279.png,True,14002,Mazatlán,https://media.api-sports.io/football/teams/14002.png,False,4,3,2,0,4,3,,,,
816363,"Victor Alfonso Caceres Hernandez, Mexico",UTC,2022-02-08T03:05:00+00:00,1644289500,1644289500,1644293100,,Estadio Leon,Leon,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 4,True,2289,Leon,https://media.api-sports.io/football/teams/2289.png,False,2295,Cruz Azul,https://media.api-sports.io/football/teams/2295.png,True,0,1,0,1,0,1,,,,
816358,"Brian Omar Gonzalez Veles, Mexico",UTC,2022-02-10T01:00:00+00:00,1644454800,1644454800,1644458400,1845.0,Estadio Olímpico Benito Juárez,Ciudad Juárez,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 4,True,2298,FC Juarez,https://media.api-sports.io/football/teams/2298.png,False,2278,Guadalajara Chivas,https://media.api-sports.io/football/teams/2278.png,True,1,3,1,1,1,3,,,,
816365,F. Guerrero,UTC,2022-02-12T01:00:00+00:00,1644627600,1644627600,1644631200,10546.0,Estadio de Mazatlán,Mazatlán,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 5,True,14002,Mazatlán,https://media.api-sports.io/football/teams/14002.png,True,2280,Club Tijuana,https://media.api-sports.io/football/teams/2280.png,False,2,0,1,0,2,0,,,,
816366,V. Cáceres,UTC,2022-02-12T03:00:00+00:00,1644634800,1644634800,1644638400,1082.0,Estadio Cuauhtémoc,Puebla,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 5,True,2291,Puebla,https://media.api-sports.io/football/teams/2291.png,,2283,Atlas,https://media.api-sports.io/football/teams/2283.png,,1,1,0,0,1,1,,,,
816372,"Jorge Antonio Perez Duran, Mexico",UTC,2022-02-12T23:00:00+00:00,1644706800,1644706800,1644710400,1076.0,Estadio AKRON,Zapopan,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 5,True,2278,Guadalajara Chivas,https://media.api-sports.io/football/teams/2278.png,False,2279,Tigres UANL,https://media.api-sports.io/football/teams/2279.png,True,1,3,0,2,1,3,,,,
816367,"Daniel Quintero Huitron, Mexico",UTC,2022-02-12T23:00:00+00:00,1644706800,1644706800,1644710400,1795.0,Estadio Alfonso Lastras Ramírez,San Luis Potosí,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 5,True,2314,Atletico San Luis,https://media.api-sports.io/football/teams/2314.png,False,2281,Toluca,https://media.api-sports.io/football/teams/2281.png,True,0,1,0,1,0,1,,,,
816368,E. Miranda,UTC,2022-02-13T01:00:00+00:00,1644714000,1644714000,1644717600,7182.0,Estadio Azteca,D.F.,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 5,True,2295,Cruz Azul,https://media.api-sports.io/football/teams/2295.png,False,2288,Necaxa,https://media.api-sports.io/football/teams/2288.png,True,1,2,1,0,1,2,,,,
816369,L. Santander,UTC,2022-02-13T03:00:00+00:00,1644721200,1644721200,1644724800,1085.0,Estadio Nuevo Corona,Torreón,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 5,True,2285,Santos Laguna,https://media.api-sports.io/football/teams/2285.png,False,2287,Club America,https://media.api-sports.io/football/teams/2287.png,True,2,3,2,2,2,3,,,,
816370,"Guillermo Pacheco Larios, Mexico",UTC,2022-02-13T18:00:00+00:00,1644775200,1644775200,1644778800,1083.0,Estadio Olímpico de Universitario,D.F.,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 5,True,2286,U.N.A.M. - Pumas,https://media.api-sports.io/football/teams/2286.png,True,2289,Leon,https://media.api-sports.io/football/teams/2289.png,False,2,1,2,1,2,1,,,,
816371,"Jorge Abraham Camacho Peregrina, Mexico",UTC,2022-02-15T03:00:00+00:00,1644894000,1644894000,1644897600,1081.0,Estadio Hidalgo,Pachuca de Soto,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 5,True,2292,Pachuca,https://media.api-sports.io/football/teams/2292.png,,2290,Club Queretaro,https://media.api-sports.io/football/teams/2290.png,,2,2,2,1,2,2,,,,
816346,"Jorge Antonio Perez Duran, Mexico",UTC,2022-02-17T01:00:00+00:00,1645059600,1645059600,1645063200,10546.0,Estadio de Mazatlán,Mazatlán,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 2,True,14002,Mazatlán,https://media.api-sports.io/football/teams/14002.png,True,2287,Club America,https://media.api-sports.io/football/teams/2287.png,False,2,1,2,0,2,1,,,,
816374,Ó. Mejía,UTC,2022-02-19T01:00:00+00:00,1645232400,1645232400,1645236000,1082.0,Estadio Cuauhtémoc,Puebla,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 6,True,2291,Puebla,https://media.api-sports.io/football/teams/2291.png,True,2282,Monterrey,https://media.api-sports.io/football/teams/2282.png,False,1,0,1,0,1,0,,,,
816375,F. Hernández,UTC,2022-02-19T03:00:00+00:00,1645239600,1645239600,1645243200,1845.0,Estadio Olímpico Benito Juárez,Ciudad Juárez,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 6,True,2298,FC Juarez,https://media.api-sports.io/football/teams/2298.png,,2285,Santos Laguna,https://media.api-sports.io/football/teams/2285.png,,0,0,0,0,0,0,,,,
816376,I. Lopez,UTC,2022-02-19T03:06:00+00:00,1645239960,1645239960,1645243560,1088.0,Estadio Caliente,Tijuana,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 6,True,2280,Club Tijuana,https://media.api-sports.io/football/teams/2280.png,,2288,Necaxa,https://media.api-sports.io/football/teams/2288.png,,1,1,0,0,1,1,,,,
816380,"Luis Santander, Mexico",UTC,2022-02-19T23:00:00+00:00,1645311600,1645311600,1645315200,1084.0,Estadio La Corregidora,Santiago de Querétaro,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 6,True,2290,Club Queretaro,https://media.api-sports.io/football/teams/2290.png,True,14002,Mazatlán,https://media.api-sports.io/football/teams/14002.png,False,2,0,0,0,2,0,,,,
816377,M. Ortíz,UTC,2022-02-20T01:00:00+00:00,1645318800,1645318800,1645322400,1087.0,Estadio Universitario de Nuevo León,San Nicolás de los Garza,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 6,True,2279,Tigres UANL,https://media.api-sports.io/football/teams/2279.png,True,2314,Atletico San Luis,https://media.api-sports.io/football/teams/2314.png,False,2,1,0,0,2,1,,,,
816379,F. Guerrero,UTC,2022-02-20T03:00:00+00:00,1645326000,1645326000,1645329600,,Estadio León,León de los Aldamas,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 6,True,2289,Leon,https://media.api-sports.io/football/teams/2289.png,True,2278,Guadalajara Chivas,https://media.api-sports.io/football/teams/2278.png,False,2,1,1,0,2,1,,,,
816378,"Diego Montano, Mexico",UTC,2022-02-20T22:00:00+00:00,1645394400,1645394400,1645398000,7182.0,Estadio Azteca,D.F.,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 6,True,2287,Club America,https://media.api-sports.io/football/teams/2287.png,False,2292,Pachuca,https://media.api-sports.io/football/teams/2292.png,True,1,3,0,2,1,3,,,,
816381,"Jorge Antonio Perez Duran, Mexico",UTC,2022-02-21T00:05:00+00:00,1645401900,1645401900,1645405500,1089.0,Estadio Nemesio Díez,Toluca de Lerdo,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 6,True,2281,Toluca,https://media.api-sports.io/football/teams/2281.png,False,2295,Cruz Azul,https://media.api-sports.io/football/teams/2295.png,True,1,4,1,1,1,4,,,,
816382,"Daniel Quintero Huittron, Mexico",UTC,2022-02-21T02:00:00+00:00,1645408800,1645408800,1645412400,1071.0,Estadio Jalisco,Guadalajara,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 6,True,2283,Atlas,https://media.api-sports.io/football/teams/2283.png,,2286,U.N.A.M. - Pumas,https://media.api-sports.io/football/teams/2286.png,,0,0,0,0,0,0,,,,
816383,"Ismael Rosario Lopez Penuelas, Mexico",UTC,2022-02-25T01:00:00+00:00,1645750800,1645750800,1645754400,1081.0,Estadio Hidalgo,Pachuca de Soto,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 7,True,2292,Pachuca,https://media.api-sports.io/football/teams/2292.png,True,14002,Mazatlán,https://media.api-sports.io/football/teams/14002.png,False,3,1,2,1,3,1,,,,
816384,"Oscar Mejia Garcia, Mexico",UTC,2022-02-25T03:05:00+00:00,1645758300,1645758300,1645761900,1084.0,Estadio La Corregidora,Santiago de Querétaro,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 7,True,2290,Club Queretaro,https://media.api-sports.io/football/teams/2290.png,,2281,Toluca,https://media.api-sports.io/football/teams/2281.png,,1,1,1,0,1,1,,,,
816385,Ó. Macías,UTC,2022-02-26T01:00:00+00:00,1645837200,1645837200,1645840800,1080.0,Estadio Victoria de Aguascalientes,Aguascalientes,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 7,True,2288,Necaxa,https://media.api-sports.io/football/teams/2288.png,False,2289,Leon,https://media.api-sports.io/football/teams/2289.png,True,0,1,0,1,0,1,,,,
816387,D. Quintero,UTC,2022-02-26T03:00:00+00:00,1645844400,1645844400,1645848000,1845.0,Estadio Olímpico Benito Juárez,Ciudad Juárez,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 7,True,2298,FC Juarez,https://media.api-sports.io/football/teams/2298.png,False,2279,Tigres UANL,https://media.api-sports.io/football/teams/2279.png,True,2,3,0,3,2,3,,,,
816386,J. Pérez,UTC,2022-02-26T03:06:00+00:00,1645844760,1645844760,1645848360,1088.0,Estadio Caliente,Tijuana,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 7,True,2280,Club Tijuana,https://media.api-sports.io/football/teams/2280.png,True,2283,Atlas,https://media.api-sports.io/football/teams/2283.png,False,2,0,2,0,2,0,,,,
816389,"Fernando Hernandez, Mexico",UTC,2022-02-27T01:00:00+00:00,1645923600,1645923600,1645927200,1076.0,Estadio AKRON,Zapopan,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 7,True,2278,Guadalajara Chivas,https://media.api-sports.io/football/teams/2278.png,False,2291,Puebla,https://media.api-sports.io/football/teams/2291.png,True,2,3,2,0,2,3,,,,
816390,"Fernando Guerrero Ramirez, Mexico",UTC,2022-02-27T03:00:00+00:00,1645930800,1645930800,1645934400,1083.0,Estadio Olímpico de Universitario,D.F.,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 7,True,2286,U.N.A.M. - Pumas,https://media.api-sports.io/football/teams/2286.png,,2287,Club America,https://media.api-sports.io/football/teams/2287.png,,0,0,0,0,0,0,,,,
816388,D. Montaño,UTC,2022-02-27T23:06:00+00:00,1646003160,1646003160,1646006760,11905.0,Estadio BBVA,Guadalupe,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 7,True,2282,Monterrey,https://media.api-sports.io/football/teams/2282.png,False,2314,Atletico San Luis,https://media.api-sports.io/football/teams/2314.png,True,0,2,0,1,0,2,,,,
816391,"Cesar Arturo Ramos Palazuelos, Mexico",UTC,2022-02-28T01:00:00+00:00,1646010000,1646010000,1646013600,7182.0,Estadio Azteca,D.F.,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 7,True,2295,Cruz Azul,https://media.api-sports.io/football/teams/2295.png,False,2285,Santos Laguna,https://media.api-sports.io/football/teams/2285.png,True,1,2,0,1,1,2,,,,
816392,"Jorge Abraham Camacho Peregrina, Mexico",UTC,2022-03-02T01:00:00+00:00,1646182800,1646182800,1646186400,1089.0,Estadio Nemesio Díez,Toluca de Lerdo,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 8,True,2281,Toluca,https://media.api-sports.io/football/teams/2281.png,False,2280,Club Tijuana,https://media.api-sports.io/football/teams/2280.png,True,1,2,1,1,1,2,,,,
816393,"Ismael Rosario Lopez Penuelas, Mexico",UTC,2022-03-02T01:00:00+00:00,1646182800,1646182800,1646186400,1082.0,Estadio Cuauhtémoc,Puebla,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 8,True,2291,Puebla,https://media.api-sports.io/football/teams/2291.png,,2298,FC Juarez,https://media.api-sports.io/football/teams/2298.png,,1,1,0,0,1,1,,,,
816396,"Fernando Hernandez, Mexico",UTC,2022-03-02T03:00:00+00:00,1646190000,1646190000,1646193600,7182.0,Estadio Azteca,D.F.,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 8,True,2287,Club America,https://media.api-sports.io/football/teams/2287.png,,2290,Club Queretaro,https://media.api-sports.io/football/teams/2290.png,,1,1,1,0,1,1,,,,
816394,"Luis Santander, Mexico",UTC,2022-03-02T03:00:00+00:00,1646190000,1646190000,1646193600,,Estadio Leon,Leon,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 8,True,2289,Leon,https://media.api-sports.io/football/teams/2289.png,,2282,Monterrey,https://media.api-sports.io/football/teams/2282.png,,0,0,0,0,0,0,,,,
816395,"Diego Montano, Mexico",UTC,2022-03-02T03:00:00+00:00,1646190000,1646190000,1646193600,10546.0,Estadio de Mazatlán,Mazatlán,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 8,True,14002,Mazatlán,https://media.api-sports.io/football/teams/14002.png,,2288,Necaxa,https://media.api-sports.io/football/teams/2288.png,,0,0,0,0,0,0,,,,
816398,"Victor Alfonso Caceres Hernandez, Mexico",UTC,2022-03-03T01:00:00+00:00,1646269200,1646269200,1646272800,1087.0,Estadio Universitario de Nuevo León,San Nicolás de los Garza,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 8,True,2279,Tigres UANL,https://media.api-sports.io/football/teams/2279.png,,2295,Cruz Azul,https://media.api-sports.io/football/teams/2295.png,,2,2,2,1,2,2,,,,
816397,"Brian Omar Gonzalez Veles, Mexico",UTC,2022-03-03T01:00:00+00:00,1646269200,1646269200,1646272800,1071.0,Estadio Jalisco,Guadalajara,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 8,True,2283,Atlas,https://media.api-sports.io/football/teams/2283.png,False,2292,Pachuca,https://media.api-sports.io/football/teams/2292.png,True,0,1,0,0,0,1,,,,
816400,"Oscar Macias, Mexico",UTC,2022-03-03T03:00:00+00:00,1646276400,1646276400,1646280000,1085.0,Estadio Nuevo Corona,Torreón,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 8,True,2285,Santos Laguna,https://media.api-sports.io/football/teams/2285.png,True,2286,U.N.A.M. - Pumas,https://media.api-sports.io/football/teams/2286.png,False,3,2,1,1,3,2,,,,
816399,"Cesar Arturo Ramos Palazuelos, Mexico",UTC,2022-03-03T03:00:00+00:00,1646276400,1646276400,1646280000,1795.0,Estadio Alfonso Lastras Ramírez,San Luis Potosí,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 8,True,2314,Atletico San Luis,https://media.api-sports.io/football/teams/2314.png,,2278,Guadalajara Chivas,https://media.api-sports.io/football/teams/2278.png,,2,2,2,0,2,2,,,,
816401,"Guillermo Pacheco Larios, Mexico",UTC,2022-03-05T01:00:00+00:00,1646442000,1646442000,1646445600,1080.0,Estadio Victoria de Aguascalientes,Aguascalientes,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 9,True,2288,Necaxa,https://media.api-sports.io/football/teams/2288.png,False,2281,Toluca,https://media.api-sports.io/football/teams/2281.png,True,0,1,0,1,0,1,,,,
816402,"Oscar Mejia Garcia, Mexico",UTC,2022-03-05T03:00:00+00:00,1646449200,1646449200,1646452800,1845.0,Estadio Olímpico Benito Juárez,Ciudad Juárez,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 9,True,2298,FC Juarez,https://media.api-sports.io/football/teams/2298.png,False,2289,Leon,https://media.api-sports.io/football/teams/2289.png,True,0,1,0,0,0,1,,,,
816403,F. Guerrero,UTC,2022-03-05T23:00:00+00:00,1646521200,1646521200,1646524800,1084.0,Estadio La Corregidora,Santiago de Querétaro,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 9,True,2290,Club Queretaro,https://media.api-sports.io/football/teams/2290.png,False,2283,Atlas,https://media.api-sports.io/football/teams/2283.png,True,0,1,0,1,0,1,,,,
816404,"Erick Yair Miranda Galindo, Mexico",UTC,2022-03-06T01:06:00+00:00,1646528760,1646528760,1646532360,11905.0,Estadio BBVA,Guadalupe,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 9,True,2282,Monterrey,https://media.api-sports.io/football/teams/2282.png,True,2287,Club America,https://media.api-sports.io/football/teams/2287.png,False,2,1,1,1,2,1,,,,
816406,"Victor Alfonso Caceres Hernandez, Mexico",UTC,2022-03-06T03:00:00+00:00,1646535600,1646535600,1646539200,1076.0,Estadio AKRON,Zapopan,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 9,True,2278,Guadalajara Chivas,https://media.api-sports.io/football/teams/2278.png,True,2285,Santos Laguna,https://media.api-sports.io/football/teams/2285.png,False,1,0,0,0,1,0,,,,
816405,"Jorge Antonio Perez Duran, Mexico",UTC,2022-03-06T03:00:00+00:00,1646535600,1646535600,1646539200,7182.0,Estadio Azteca,D.F.,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 9,True,2295,Cruz Azul,https://media.api-sports.io/football/teams/2295.png,False,2291,Puebla,https://media.api-sports.io/football/teams/2291.png,True,1,3,1,2,1,3,,,,
816411,Ó. Mejía,UTC,2022-03-12T01:00:00+00:00,1647046800,1647046800,1647050400,1080.0,Estadio Victoria de Aguascalientes,Aguascalientes,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 10,True,2288,Necaxa,https://media.api-sports.io/football/teams/2288.png,True,2290,Club Queretaro,https://media.api-sports.io/football/teams/2290.png,False,1,0,1,0,1,0,,,,
816412,E. Miranda,UTC,2022-03-12T03:00:00+00:00,1647054000,1647054000,1647057600,1845.0,Estadio Olímpico Benito Juárez,Ciudad Juárez,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 10,True,2298,FC Juarez,https://media.api-sports.io/football/teams/2298.png,False,2283,Atlas,https://media.api-sports.io/football/teams/2283.png,True,1,2,0,1,1,2,,,,
816414,D. Quintero,UTC,2022-03-12T03:06:00+00:00,1647054360,1647054360,1647057960,11905.0,Estadio BBVA,Guadalupe,Match Finished,FT,90,,262,Liga MX,Mexico,https://media.api-sports.io/football/leagues/262.png,https://media.api-sports.io/flags/mx.svg,2021,Clausura - 10,True,2282,Monterrey,https://media.api-sports.io/football/teams/2282.png,True,14002,Mazatlán,https://media.api-sports.io/football/teams/14002.png,False,2,1,2,0,2,1,,,,
